gas_date,MW_actual_Lewis_Creek1,MW_actual_Lewis_Creek2,MW_actual_preverified_Lewis_Creek1,MW_actual_preverified_Lewis_Creek2,fuel_burn_actual_Lewis_Creek1,fuel_burn_actual_Lewis_Creek2,fuel_burn_actual_total,fuel_burn_actual_total_preverified,hdd_actual,cdd_actual,temp_actual,fuel_burn_actual_total_preverified_mean_lag3,fuel_burn_actual_total_preverified_mean_lag7,fuel_burn_actual_total_preverified_mean_lag30,fuel_burn_actual_total_preverified_std_lag3,fuel_burn_actual_total_preverified_std_lag7,fuel_burn_actual_total_preverified_std_lag30,day,week,quarter,month,year,dayofweek
2020-07-14,4584.0,0.0,4584.0,448.0,47286.66413,0.0,47286.66413,47286.66413,0.0,20.7,85.7,49378.098,49847.4,76536.445,1965.738,2140.7588,20356.795,14,29,3,7,2020,1
2020-07-15,4481.0,1397.0,4481.0,4558.0,45751.99542,15267.66664,61019.66206,61019.66206,0.0,21.0,86.0,48181.004,49281.176,75230.375,1666.3885,2230.1826,20945.986,15,29,3,7,2020,2
2020-07-16,4590.0,5219.0,4590.0,5219.0,46015.43845,52568.67421,98584.11266,98584.11266,0.0,21.3,86.3,51819.684,50475.477,74219.27,7967.6978,4936.8755,20872.885,16,29,3,7,2020,3
2020-07-17,4120.0,4907.0,4120.0,4907.0,41655.11631,47963.69929,89618.8156,89618.8156,0.0,16.4,81.4,68963.48,57870.754,74631.91,26555.324,18549.318,21237.184,17,29,3,7,2020,4
2020-07-18,4841.0,4293.0,4841.0,4293.0,49528.26778,41674.01269,91202.28047,91202.28047,0.0,18.4,83.4,83074.195,63520.508,74777.29,19618.768,21556.598,21327.168,18,29,3,7,2020,5
2020-07-19,4427.0,4412.0,4427.0,4412.0,43753.53882,42726.65966,86480.19848,86480.19848,0.0,17.8,82.8,93135.07,69281.125,74623.02,4784.9653,22957.477,21185.904,19,29,3,7,2020,6
2020-07-20,4887.0,4890.0,4887.0,4890.0,49195.57026,48287.98039,97483.55065,97483.55065,0.0,14.9,79.9,89100.43,74477.78,74071.375,2403.3428,21989.656,20628.873,20,30,3,7,2020,0
2020-07-21,5272.0,5385.0,5272.0,5385.0,52459.53989,52977.42134,105436.9612,105436.9612,0.0,14.9,79.9,91722.01,81667.9,74342.38,5520.057,19672.281,20888.334,21,30,3,7,2020,1
2020-07-22,5222.0,4764.0,5222.0,4764.0,53196.38332,47187.15299,100383.5363,100383.5363,0.0,16.6,81.6,96466.91,89975.086,74796.81,9519.186,14270.165,21422.766,22,30,3,7,2020,2
2020-07-23,4699.0,4676.0,4699.0,4676.0,47098.72177,45906.40773,93005.12949,93005.12949,0.0,20.7,85.7,101101.35,95598.49,75213.734,4025.0002,6712.997,21804.395,23,30,3,7,2020,3
2020-07-24,4331.0,4333.0,4331.0,4333.0,43669.47427,42770.6429,86440.11717,86440.11717,0.0,18.0,83.0,99608.54,94801.49,75342.625,6252.0454,6630.1226,21900.76,24,30,3,7,2020,4
2020-07-25,4301.0,4195.0,4301.0,4195.0,43952.79264,41976.72515,85929.51778,85929.51778,0.0,14.1,79.1,93276.26,94347.4,74922.766,6975.6626,7133.9585,21548.787,25,30,3,7,2020,5
2020-07-26,4791.0,4764.0,4791.0,4764.0,49073.32057,47666.25207,96739.57264,96739.57264,0.0,14.5,79.5,88458.26,93594.14,74754.016,3945.9763,7771.287,21438.148,26,30,3,7,2020,6
2020-07-27,4516.0,4600.0,4516.0,4600.0,44762.68279,44847.99344,89610.67623,89610.67623,0.0,16.8,81.8,89703.07,95059.766,74513.71,6099.136,7148.5024,21137.912,27,31,3,7,2020,0
2020-07-28,4716.0,4587.0,4716.0,4587.0,48944.45434,46373.26122,95317.71556,95317.71556,0.0,13.1,78.1,90759.92,93935.07,74543.695,5495.898,7320.8584,21159.371,28,31,3,7,2020,1
2020-07-29,4938.0,4919.0,4938.0,4919.0,50316.31191,48995.98652,99312.29843,99312.29843,0.0,15.6,80.6,93889.32,92489.47,74676.625,3772.9993,5424.6294,21280.645,29,31,3,7,2020,2
2020-07-30,4564.0,4591.0,4564.0,4591.0,45910.81889,45556.55237,91467.37126,91467.37126,0.0,19.3,84.3,94746.9,92336.43,74661.31,4875.935,5174.1406,21262.117,30,31,3,7,2020,3
2020-07-31,3893.0,4015.0,3893.0,4015.0,39553.85676,39920.31132,79474.16808,79474.16808,0.0,19.7,84.7,95365.8,92116.75,74575.5,3922.6846,5173.662,21186.262,31,31,3,7,2020,4
2020-08-01,3996.0,4021.0,3996.0,4021.0,41402.73623,40752.19501,82154.93124,82154.93124,0.0,12.6,77.6,90084.61,91121.62,74719.47,9991.09,6846.8896,21205.004,1,31,3,8,2020,5
2020-08-02,4155.0,4088.0,4155.0,4088.0,42752.32009,41037.92769,83790.24779,83790.24779,0.0,17.2,82.2,84365.49,90582.39,74838.555,6294.7725,7446.337,21237.453,2,31,3,8,2020,6
2020-08-03,4283.0,4261.0,4283.0,4261.0,43752.22114,42547.42113,86299.64227,86299.64227,0.0,20.5,85.5,81806.445,88732.484,75446.98,2179.04,7268.137,21223.256,3,32,3,8,2020,0
2020-08-04,3929.0,3846.0,3929.0,3846.0,40523.94447,38573.07949,79097.02397,79097.02397,0.0,17.3,82.3,84081.61,88259.484,76754.88,2087.6602,7309.084,20613.979,4,32,3,8,2020,1
2020-08-05,3686.0,3676.0,3686.0,3676.0,38263.01067,37240.85419,75503.86486,75503.86486,0.0,19.5,84.5,83062.305,85942.24,77667.61,3656.0708,7269.5825,20065.975,5,32,3,8,2020,2
2020-08-06,3351.0,3305.0,3351.0,3305.0,35577.23184,33911.4463,69488.67814,69488.67814,0.0,18.6,83.6,80300.18,82541.04,78352.33,5497.5347,5264.7393,19609.768,6,32,3,8,2020,3
2020-08-07,3517.0,3557.0,3517.0,3557.0,36666.05061,36055.27688,72721.32748,72721.32748,0.0,19.7,84.7,74696.52,79401.22,78960.27,4854.784,5597.327,19014.24,7,32,3,8,2020,4
2020-08-08,3844.0,3808.0,3844.0,3808.0,39111.57251,38081.96482,77193.53733,77193.53733,0.0,18.4,83.4,72571.29,78436.53,79629.0,3010.399,6138.427,18400.225,8,32,3,8,2020,5
2020-08-09,4180.0,4123.0,4180.0,4123.0,42312.90041,41051.72862,83364.62903,83364.62903,0.0,18.4,83.4,73134.516,77727.76,80641.55,3869.0122,5920.075,17337.459,9,32,3,8,2020,6
2020-08-10,3876.0,3845.0,3876.0,3845.0,39446.83802,38252.03614,77698.87416,77698.87416,0.0,20.1,85.1,77759.83,77666.96,81751.35,5344.201,5849.194,16350.595,10,33,3,8,2020,0
2020-08-11,4011.0,4010.0,4011.0,4010.0,42026.37647,40893.6819,82920.05837,82920.05837,0.0,20.3,85.3,79419.016,76438.27,82645.38,3426.3323,4475.6484,15304.037,11,33,3,8,2020,1
2020-08-12,3949.0,3983.0,3949.0,3983.0,41039.1936,40991.15913,82030.35273,82030.35273,0.0,20.9,85.9,81327.85,76984.42,83739.266,3150.64,5050.498,14016.5,12,33,3,8,2020,2
2020-08-13,4070.0,3967.0,4070.0,3967.0,41648.25063,39703.23477,81351.48541,81351.48541,0.0,21.2,86.2,80883.09,77916.78,84901.85,2793.267,5326.4985,12206.842,13,33,3,8,2020,3
2020-08-14,3974.0,3927.0,3974.0,3927.0,40072.38524,38787.40975,78859.79499,78859.79499,0.0,21.6,86.6,82100.63,79611.47,86037.34,786.6446,3892.088,9965.848,14,33,3,8,2020,4
2020-08-15,4017.0,3961.0,4017.0,3961.0,40882.38686,39446.29595,80328.68281,80328.68281,0.0,22.2,87.2,80747.21,80488.39,86632.016,1669.422,2536.3398,8896.433,15,33,3,8,2020,5
2020-08-16,3786.0,3780.0,3786.0,3780.0,39255.3384,38031.84207,77287.18048,77287.18048,0.0,21.6,86.6,80179.984,80936.266,86023.5,1252.4827,2096.1633,8672.23,16,33,3,8,2020,6
2020-08-17,3486.0,3392.0,3486.0,3392.0,35664.96925,34146.71863,69811.68789,69811.68789,0.0,17.4,82.4,78825.22,80068.06,85612.445,1521.0459,2179.6724,8787.428,17,34,3,8,2020,0
2020-08-18,3336.0,3251.0,3336.0,3251.0,34416.33167,33034.61561,67450.94728,67450.94728,0.0,19.2,84.2,75809.19,78941.32,84899.43,5412.0376,4457.188,9177.396,18,34,3,8,2020,1
2020-08-19,3369.0,3354.0,3369.0,3354.0,35362.21993,34212.50358,69574.72351,69574.72351,0.0,18.5,83.5,71516.6,76731.445,84265.12,5134.971,5790.98,9706.724,19,34,3,8,2020,2
2020-08-20,3206.0,3082.0,3206.0,3082.0,33891.90717,31651.39687,65543.30404,65543.30404,0.0,17.3,82.3,68945.79,74952.07,83334.83,1299.9791,5805.023,9733.538,20,34,3,8,2020,3
2020-08-21,3709.0,3597.0,3709.0,3597.0,38626.14132,36721.73041,75347.87174,75347.87174,0.0,16.4,81.4,67522.99,72693.76,82005.04,2016.6752,5973.028,9326.445,21,34,3,8,2020,4
2020-08-22,3481.0,3559.0,3481.0,3559.0,36304.04301,36104.08514,72408.12814,72408.12814,0.0,16.0,81.0,70155.3,72192.055,81170.516,4928.0005,5497.344,8726.003,22,34,3,8,2020,5
2020-08-23,3823.0,3757.0,3823.0,3757.0,39707.17248,38167.16414,77874.33662,77874.33662,0.0,19.7,84.7,71099.766,71060.55,80483.945,5031.525,4207.2275,8571.667,23,34,3,8,2020,6
2020-08-24,4096.0,3997.0,4096.0,3997.0,41602.00689,39995.62966,81597.63655,81597.63655,0.0,19.3,84.3,75210.11,71144.43,80198.42,2735.7068,4355.305,8508.857,24,35,3,8,2020,0
2020-08-25,3676.0,3684.0,3676.0,3684.0,36524.14372,35920.72981,72444.87353,72444.87353,0.0,19.5,84.5,77293.37,72828.13,80054.02,4622.219,5794.5576,8444.761,25,35,3,8,2020,1
2020-08-26,4245.0,4188.0,4245.0,4188.0,44548.69272,43170.01756,87718.71028,87718.71028,0.0,16.8,81.8,77305.62,73541.555,79244.2,4602.809,5309.29,7939.259,26,35,3,8,2020,2
2020-08-27,5196.0,5106.0,5196.0,5106.0,51713.12333,50149.72421,101862.8475,101862.8475,0.0,20.9,85.9,80587.07,76133.555,79181.13,7686.9014,7157.26,7861.2036,27,35,3,8,2020,3
2020-08-28,5059.311,4960.147,5059.311,4960.147,50214.48854,48447.0392,98661.52774,98661.52774,0.0,17.5,82.5,87342.14,81322.055,79399.305,14712.602,10557.441,8397.044,28,35,3,8,2020,4
2020-08-29,5090.0,4986.0,5090.0,4986.0,55050.3025,52771.57947,107821.882,107821.882,0.0,20.4,85.4,96081.03,84652.58,79377.62,7416.7637,11944.853,8344.505,29,35,3,8,2020,5
2020-08-30,5137.0,5029.0,5137.0,5029.0,51268.03864,49058.76032,100326.799,100326.799,0.0,21.1,86.1,102782.086,89711.69,79922.766,4648.846,13315.436,9601.168,30,35,3,8,2020,6
2020-08-31,5460.0,5337.0,5460.0,5337.0,58534.20428,55504.7603,114038.9646,114038.9646,0.0,22.6,87.6,102270.07,92919.18,80617.85,4879.5747,12677.714,10297.17,31,36,3,8,2020,0
2020-09-01,5169.0,5073.0,5169.0,5073.0,55101.99464,53034.71593,108136.7106,108136.7106,0.0,22.3,87.3,107395.88,97553.66,81680.66,6866.0015,13734.784,11970.713,1,36,3,9,2020,1
2020-09-02,5066.0,5024.0,5066.0,5024.0,50764.84382,49499.46033,100264.3041,100264.3041,0.0,21.5,86.5,107500.83,102652.49,82492.2,6878.1636,8479.672,12907.303,2,36,3,9,2020,2
2020-09-03,5124.0,4933.0,5124.0,4933.0,51316.07506,48472.84099,99788.91605,99788.91605,0.0,19.1,84.1,107479.99,104444.72,82957.695,6910.7725,5651.4023,13295.327,3,36,3,9,2020,3
2020-09-04,5140.0,4918.0,5140.0,4918.0,51954.45641,52497.00159,104451.458,104451.458,0.0,16.6,81.6,102729.98,104148.445,83647.42,4688.398,5859.836,13620.876,4,36,3,9,2020,4
2020-09-05,3911.0,3995.0,3911.0,3995.0,39321.80923,40208.32634,79530.13556,79530.13556,0.0,15.5,80.5,101501.56,104975.58,84612.34,2565.7212,5342.0127,14042.887,5,36,3,9,2020,5
2020-09-06,3725.0,3645.0,3725.0,3645.0,37170.06306,35688.81972,72858.88278,72858.88278,0.0,16.9,81.9,94590.17,100933.9,84947.055,13249.087,10772.229,13787.326,6,36,3,9,2020,6
2020-09-07,4426.0,4216.0,4426.0,4216.0,44547.78102,41629.43701,86177.21803,86177.21803,0.0,16.0,81.0,85613.49,97009.914,84951.64,16651.67,15145.404,13783.142,7,37,3,9,2020,0
2020-09-08,3812.0,3764.0,3812.0,3764.0,39612.17096,38001.53847,77613.70943,77613.70943,0.0,15.8,80.8,79522.08,93029.664,85251.09,6659.1714,13495.44,13706.151,8,37,3,9,2020,1
2020-09-09,3499.0,3198.0,3499.0,3198.0,36844.48116,33097.55371,69942.03487,69942.03487,0.0,18.0,83.0,78883.27,88669.234,85059.4,6749.3223,12708.898,13773.497,9,37,3,9,2020,2
2020-09-10,4302.0,4319.0,4302.0,4319.0,43434.59755,42865.55547,86300.15302,86300.15302,0.0,15.2,80.2,77910.984,84337.48,84800.836,8121.673,13253.995,13987.579,10,37,3,9,2020,3
2020-09-11,4084.0,4088.0,4084.0,4088.0,40911.83019,40319.47745,81231.30764,81231.30764,0.0,17.2,82.2,77951.97,82410.516,84913.51,8184.303,11497.269,13985.5205,11,37,3,9,2020,4
2020-09-12,4349.0,4170.0,4349.0,4170.0,43849.63169,41558.56396,85408.19564,85408.19564,0.0,18.0,83.0,79157.83,79093.35,84886.875,8373.857,6214.034,13991.96,12,37,3,9,2020,5
2020-09-13,4615.0,4743.0,4615.0,4743.0,46459.14856,47143.85495,93603.00351,93603.00351,0.0,16.8,81.8,84313.22,79933.07,85022.09,2706.017,6663.7812,13976.209,13,37,3,9,2020,6
2020-09-14,4848.0,4904.0,4848.0,4904.0,48274.56655,47760.32186,96034.88841,96034.88841,0.0,18.2,83.2,86747.5,82896.516,85513.54,6293.6494,7547.4575,14011.215,14,38,3,9,2020,0
2020-09-15,3258.0,3430.0,3258.0,3430.0,32764.96353,33878.2973,66643.26083,66643.26083,0.0,19.7,84.7,91682.03,84304.76,86037.08,5567.6978,9034.716,14103.929,15,38,3,9,2020,1
2020-09-16,4082.0,4062.0,4082.0,4062.0,41036.59765,40078.51557,81115.11321,81115.11321,0.0,19.0,84.0,85427.055,82737.55,85682.28,16312.621,11103.467,14460.99,16,38,3,9,2020,2
2020-09-17,4453.0,4451.0,4453.0,4451.0,44114.48308,43181.24272,87295.7258,87295.7258,0.0,16.3,81.3,81264.42,84333.7,86059.06,14696.383,9667.773,14177.703,17,38,3,9,2020,3
2020-09-18,3503.0,3557.0,3503.0,3557.0,34780.82235,34701.35642,69482.17877,69482.17877,0.0,12.3,77.3,78351.37,84475.93,86720.555,10599.99,9708.76,13735.621,18,38,3,9,2020,4
2020-09-19,2432.0,2342.0,2432.0,2342.0,25851.5966,24344.74763,50196.34423,50196.34423,0.0,11.1,76.1,79297.67,82797.484,86717.47,9044.773,11255.553,13739.614,19,38,3,9,2020,5
2020-09-20,2766.0,2659.0,2766.0,2659.0,27828.1562,26205.77206,54033.92826,54033.92826,0.0,6.6,71.6,68991.414,77767.22,86205.91,18554.559,16527.846,14799.965,20,38,3,9,2020,6
2020-09-21,3965.0,3975.0,3965.0,3975.0,39062.2982,38416.866,77479.16421,77479.16421,0.0,8.7,73.7,57904.152,72114.49,85495.44,10208.811,16969.785,15815.887,21,39,3,9,2020,0
2020-09-22,4554.0,4532.0,4554.0,4532.0,44906.61323,43812.90218,88719.51541,88719.51541,0.0,11.4,76.4,60569.812,69463.67,85664.48,14769.103,13755.292,15697.85,22,39,3,9,2020,1
2020-09-23,4854.0,4912.0,4854.0,4912.0,47964.30262,47533.54332,95497.84595,95497.84595,0.0,8.1,73.1,73410.87,72617.42,86025.98,17697.055,15429.723,15637.022,23,39,3,9,2020,2
2020-09-24,4323.0,4195.0,4323.0,4195.0,44169.32389,41732.97024,85902.29412,85902.29412,0.0,6.5,71.5,87232.17,74672.1,86489.32,9100.954,17560.416,15707.063,24,39,3,9,2020,3
2020-09-25,3822.0,3822.0,3822.0,3822.0,39520.34292,38451.53252,77971.87543,77971.87543,0.0,8.4,73.4,90039.88,74473.04,86937.9,4932.158,17400.637,15482.699,25,39,3,9,2020,4
2020-09-26,3318.0,3424.0,3318.0,3424.0,34349.74733,34514.1032,68863.85053,68863.85053,0.0,11.7,76.7,86457.336,75685.85,86613.01,8776.159,17290.314,15567.781,26,39,3,9,2020,5
2020-09-27,4774.0,4640.0,4774.0,4640.0,47562.13278,45307.263,92869.39578,92869.39578,0.0,16.5,81.5,77579.34,78352.64,85513.04,8526.002,13788.717,15618.838,27,39,3,9,2020,6
2020-09-28,3951.0,4028.0,3951.0,4028.0,40340.9374,40198.44437,80539.38177,80539.38177,0.3,4.6,68.2,79901.71,83900.56,85319.97,12118.57,9527.614,15485.934,28,40,3,9,2020,0
2020-09-29,4078.0,4012.0,4078.0,4012.0,41882.5091,40092.78017,81975.28927,81975.28927,2.0,5.2,65.7,80757.54,84337.734,84410.555,12004.26,9250.026,14909.285,29,40,3,9,2020,1
2020-09-30,4537.0,4470.0,4537.0,4470.0,46225.64247,45004.55056,91230.19303,91230.19303,0.8,6.4,68.5,85128.02,83374.27,83798.836,6742.559,9066.985,14607.148,30,40,3,9,2020,2
2020-10-01,4257.0,4267.0,4257.0,4267.0,42945.40201,42200.98928,85146.39129,85146.39129,0.1,8.9,72.7,84581.625,82764.61,83038.54,5802.421,8219.833,13532.99,1,40,4,10,2020,3
2020-10-02,3270.0,3198.0,3270.0,3198.0,33205.60775,32116.91964,65322.52739,65322.52739,0.7,5.8,68.3,86117.29,82656.625,82272.195,4703.2217,8176.5938,12687.245,2,40,4,10,2020,4
2020-10-03,3787.0,3821.0,3787.0,3821.0,39328.60429,38891.41985,78220.02414,78220.02414,0.3,5.5,68.3,80566.37,80849.58,81107.47,13547.48,10462.682,12582.003,3,40,4,10,2020,5
2020-10-04,3890.0,3993.0,3890.0,3993.0,39200.44072,39664.92018,78865.3609,78865.3609,0.0,7.9,72.8,76229.65,82186.17,80388.51,10060.695,9197.442,12084.089,4,40,4,10,2020,6
2020-10-05,4373.0,4386.0,4373.0,4386.0,44342.39469,43554.27007,87896.66476,87896.66476,0.0,5.8,69.8,74135.97,80185.59,79535.64,7639.4834,7920.8384,11197.6045,5,41,4,10,2020,0
2020-10-06,3784.0,3593.0,3784.0,3593.0,38462.57854,36069.73309,74532.31163,74532.31163,0.0,7.1,71.1,81660.68,81236.63,79814.52,5410.149,8446.308,11301.171,6,41,4,10,2020,1
2020-10-07,795.0,5308.0,795.0,5308.0,7824.747558,51635.18592,59459.93348,59459.93348,0.0,13.3,78.3,80431.445,80173.35,79870.305,6818.4272,8798.949,11269.741,7,41,4,10,2020,2
2020-10-08,235.0,4022.0,994.0,4022.0,2338.120392,38883.92313,41222.04352,41222.04352,0.0,11.3,76.3,73962.97,75634.74,78979.73,14226.912,10223.57,11797.453,8,41,4,10,2020,3
2020-10-09,561.0,3807.0,3757.0,3807.0,5578.827154,36792.42522,42371.25237,42371.25237,0.0,7.6,72.6,58404.76,69359.836,77766.67,16680.184,15520.254,13665.775,9,41,4,10,2020,4
2020-10-10,2991.0,2843.0,2991.0,2843.0,30001.29596,28039.27994,58040.5759,58040.5759,0.0,12.2,77.2,47684.41,66081.086,76847.65,10214.078,18628.393,15065.514,10,41,4,10,2020,5
2020-10-11,4660.0,4879.0,4660.0,4879.0,46592.07135,48060.54064,94652.61199,94652.61199,0.0,15.7,80.7,47211.29,63198.305,75905.664,9396.022,17987.148,15335.172,11,41,4,10,2020,6
2020-10-12,3749.0,3746.0,3749.0,3746.0,38048.24919,37484.1363,75532.38548,75532.38548,0.0,13.5,78.5,65021.48,65453.63,76353.04,26830.672,21014.03,15687.617,12,42,4,10,2020,0
2020-10-13,2888.713,2719.722,2888.713,2719.722,30514.19063,28276.0989,58790.28953,58790.28953,0.0,9.2,73.8,76075.19,63687.3,76023.84,18312.053,19259.58,15594.391,13,42,4,10,2020,1
2020-10-14,3086.0,2973.0,3086.0,2973.0,31052.51134,29405.64759,60458.15893,60458.15893,0.0,10.4,75.4,76325.09,61438.44,74863.42,17944.299,18692.93,15536.315,14,42,4,10,2020,2
2020-10-15,3292.0,3342.0,3292.0,3342.0,33363.90989,33213.33157,66577.24146,66577.24146,0.0,10.8,75.1,64926.945,61581.047,73677.53,9222.363,18679.123,15219.12,15,42,4,10,2020,3
2020-10-16,1875.0,1528.0,1875.0,1528.0,20390.47731,16463.91879,36854.39609,36854.39609,0.8,0.0,60.4,61941.9,65203.215,73675.33,4100.032,16391.512,15220.177,16,42,4,10,2020,4
2020-10-17,1977.0,1706.0,1977.0,1706.0,19928.27376,16802.56258,36730.83634,36730.83634,0.0,7.4,72.3,54629.934,64415.094,72199.97,15695.16,17748.703,16560.328,17,42,4,10,2020,5
2020-10-18,3506.0,3562.0,3506.0,3562.0,35035.09633,34863.75076,69898.84709,69898.84709,0.0,14.0,79.0,46720.824,61370.844,70514.48,17196.271,20619.611,17516.535,18,42,4,10,2020,6
2020-10-19,4585.0,4690.0,4585.0,4690.0,46388.57216,46467.59356,92856.16571,92856.16571,0.0,11.9,76.9,47828.027,57834.594,70528.37,19113.99,15430.088,17515.854,19,43,4,10,2020,0
2020-10-20,3785.0,3871.0,3785.0,3871.0,39080.65378,39366.55791,78447.21169,78447.21169,0.0,9.7,74.7,66495.28,60309.418,71950.36,28217.04,19574.436,17539.932,20,43,4,10,2020,1
2020-10-21,4202.0,4329.0,4202.0,4329.0,42923.32462,43096.003,86019.32762,86019.32762,0.0,11.2,76.2,80400.74,63117.55,72764.13,11602.665,20697.92,17243.86,21,43,4,10,2020,2
2020-10-22,4229.0,4216.0,4229.0,4216.0,41786.21247,40754.9449,82541.15737,82541.15737,0.0,12.7,77.7,85774.234,66769.15,73048.805,7207.603,22340.186,17394.219,22,43,4,10,2020,3
2020-10-23,3072.0,2930.0,3072.0,2930.0,31679.75675,29719.37217,61399.12892,61399.12892,1.0,6.1,68.2,82335.9,69049.7,72842.86,3790.2288,23118.594,17238.158,23,43,4,10,2020,4
2020-10-24,2365.0,2211.0,2365.0,2211.0,23839.35737,21826.36011,45665.71747,45665.71747,0.4,0.5,62.3,76653.2,72556.09,71706.234,13324.396,18897.734,16811.758,24,43,4,10,2020,5
2020-10-25,2288.0,2034.0,2288.0,2034.0,23124.01721,20265.73824,43389.75545,43389.75545,0.0,4.0,68.6,63202.0,73832.51,70365.016,18503.709,16181.1875,17239.727,25,43,4,10,2020,6
2020-10-26,4675.0,4876.0,4675.0,4876.0,47087.56829,48316.63822,95404.20651,95404.20651,0.0,6.1,70.6,50151.535,70045.49,69212.28,9806.951,19924.365,17858.613,26,44,4,10,2020,0
2020-10-27,3352.0,3718.0,3352.0,3718.0,33417.35921,36282.20871,69699.56792,69699.56792,0.7,4.7,67.4,61486.56,70409.5,70096.96,29395.578,20427.482,18487.076,27,44,4,10,2020,1
2020-10-28,2730.0,2416.0,2730.0,2416.0,28342.93814,24628.88392,52971.82206,52971.82206,10.2,0.6,51.0,69497.84,69159.836,69324.63,26007.812,20119.06,17979.94,28,44,4,10,2020,2
2020-10-29,1777.0,2178.0,1790.0,2178.0,17969.32133,22738.03558,40707.35691,40707.35691,6.7,0.0,53.8,72691.87,64438.766,68405.71,21373.867,19366.852,18091.129,29,44,4,10,2020,3
2020-10-30,0.0,1693.0,0.0,1693.0,0.0,17331.5776,17331.5776,17331.5776,5.7,0.5,56.1,54459.582,58462.508,67030.12,14553.252,19304.244,18585.94,30,44,4,10,2020,4
2020-10-31,0.0,3421.0,0.0,3421.0,0.0,40692.01575,40692.01575,40692.01575,3.8,1.8,59.7,37003.586,52167.145,64566.83,18106.496,24636.123,20103.135,31,44,4,10,2020,5
2020-11-01,0.0,4090.0,0.0,4090.0,0.0,42964.66511,42964.66511,42964.66511,3.6,3.4,62.3,32910.316,51456.613,63085.016,13491.586,24924.912,20172.154,1,44,4,11,2020,6
2020-11-02,0.0,3153.0,0.0,3153.0,0.0,32532.6157,32532.6157,32532.6157,6.6,1.3,56.2,33662.754,51395.887,62339.754,14188.788,24948.35,20497.03,2,45,4,11,2020,0
2020-11-03,0.0,1967.0,0.0,1967.0,0.0,20337.13676,20337.13676,20337.13676,5.6,1.9,58.1,38729.766,42414.23,60816.84,5485.8667,16273.294,20968.305,3,45,4,11,2020,1
2020-11-04,0.0,1457.0,0.0,1457.0,0.0,15465.65145,15465.65145,15465.65145,0.8,3.2,65.0,31944.807,35362.457,58865.9,11325.211,12804.532,21931.787,4,45,4,11,2020,2
2020-11-05,0.0,4495.0,0.0,4495.0,0.0,45276.39501,45276.39501,45276.39501,1.7,3.7,64.5,22778.469,30004.432,56451.53,8791.495,12031.697,22602.271,5,45,4,11,2020,3
2020-11-06,0.0,3759.0,0.0,3759.0,0.0,38856.63944,38856.63944,38856.63944,0.6,4.0,66.5,27026.395,30657.15,55476.336,15991.552,12807.994,22425.705,6,45,4,11,2020,4
2020-11-07,0.0,3319.0,0.0,3319.0,0.0,33724.78941,33724.78941,33724.78941,0.0,5.6,70.2,33199.562,33732.16,54789.56,15689.869,11602.725,22614.193,7,45,4,11,2020,5
2020-11-08,110.0,3565.0,110.0,3565.0,1129.080781,35343.42396,36472.50474,36472.50474,0.0,8.0,73.0,39285.94,32736.842,54539.65,5787.7563,11197.955,22809.877,8,45,4,11,2020,6
2020-11-09,2381.0,3992.0,2381.0,3992.0,24176.41616,40835.48161,65011.89777,65011.89777,0.0,8.5,73.5,36351.312,31809.39,54343.023,2568.0708,10453.793,22943.422,9,46,4,11,2020,0
2020-11-10,2854.0,3681.0,2854.0,3681.0,29313.11487,36566.28213,65879.397,65879.397,0.0,8.2,73.1,45069.73,36449.29,54575.402,17324.982,16364.971,23017.348,10,46,4,11,2020,1
2020-11-11,3986.0,3964.0,3986.0,3964.0,42934.39872,40536.26193,83470.66065,83470.66065,0.3,6.4,69.6,55787.934,42955.324,53616.297,16733.273,17875.047,21860.176,11,46,4,11,2020,2
2020-11-12,3476.0,3633.0,3476.0,3633.0,35910.6501,36668.97047,72579.62057,72579.62057,0.1,5.8,69.7,71453.984,52670.33,53880.906,10415.781,18895.525,22180.31,12,46,4,11,2020,3
2020-11-13,2142.0,2091.0,2142.0,2091.0,22739.65824,21786.95862,44526.61686,44526.61686,0.0,7.0,71.9,73976.56,56570.785,54340.547,8878.441,19905.861,22427.062,13,46,4,11,2020,4
2020-11-14,2751.0,2745.0,2751.0,2745.0,29211.12697,28302.06638,57513.19335,57513.19335,0.0,11.2,76.2,66858.97,57380.785,53809.496,20092.389,19166.545,22465.795,14,46,4,11,2020,5
2020-11-15,1831.0,1592.0,1831.0,1592.0,20003.1851,17112.79731,37115.9824,37115.9824,4.7,2.5,60.0,58206.477,60779.13,53507.363,14039.346,16143.671,22348.81,15,46,4,11,2020,6
2020-11-16,1861.0,1547.0,1861.0,1547.0,20100.1583,16129.29244,36229.45074,36229.45074,6.6,1.3,56.3,46385.266,60871.05,53516.082,10324.848,15983.231,22342.139,16,47,4,11,2020,0
2020-11-17,4163.0,4092.0,4163.0,4092.0,42652.30662,41677.98196,84330.28858,84330.28858,3.7,2.5,60.6,43619.543,56759.273,53499.37,12040.417,18277.934,22355.312,17,47,4,11,2020,1
2020-11-18,4858.0,5003.0,4858.0,5003.0,47987.98615,48387.5161,96375.50224,96375.50224,3.2,2.1,60.8,52558.574,59395.117,53980.418,27518.682,20947.742,22869.72,18,47,4,11,2020,2
