gas_date,MW_actual_Lewis_Creek1,MW_actual_Lewis_Creek2,MW_actual_preverified_Lewis_Creek1,MW_actual_preverified_Lewis_Creek2,fuel_burn_actual_Lewis_Creek1,fuel_burn_actual_Lewis_Creek2,fuel_burn_actual_total,fuel_burn_actual_total_preverified,hdd_actual,cdd_actual,temp_actual
11-11-2020,3986,3964,3986,3964,42934.39872,40536.26193,83470.66065,83470.66065,0.3,6.4,69.6
12-11-2020,3476,3633,3476,3633,35910.6501,36668.97047,72579.62057,72579.62057,0.1,5.8,69.7
13-11-2020,2142,2091,2142,2091,22739.65824,21786.95862,44526.61686,44526.61686,0,7,71.9
14-11-2020,2751,2745,2751,2745,29211.12697,28302.06638,57513.19335,57513.19335,0,11.2,76.2
15-11-2020,1831,1592,1831,1592,20003.1851,17112.79731,37115.9824,37115.9824,4.7,2.5,60
16-11-2020,1861,1547,1861,1547,20100.1583,16129.29244,36229.45074,36229.45074,6.6,1.3,56.3
17-11-2020,4163,4092,4163,4092,42652.30662,41677.98196,84330.28858,84330.28858,3.7,2.5,60.6
18-11-2020,4858,5003,4858,5003,47987.98615,48387.5161,96375.50224,96375.50224,3.2,2.1,60.8
19-11-2020,3933,4118,3933,4118,38912.78596,39934.03964,78846.82559,78846.82559,0,3.5,68.3
20-11-2020,4814,4963,4814,4963,48076.4692,48738.14066,96814.60987,96814.60987,0,4.6,68.9
21-11-2020,3636,3694,3636,3694,36400.19022,36389.96997,72790.16019,72790.16019,0.5,4.4,67
22-11-2020,3795,3757,3795,3757,37760.46384,36602.31278,74362.77662,74362.77662,0,5.3,68.8
23-11-2020,3323,3348,3323,3348,32824.80902,32400.18941,65224.99843,65224.99843,1.2,0.4,60.6
24-11-2020,3728,3921,3728,3921,37455.8646,38372.1926,75828.0572,75828.0572,0,7.5,72.3
25-11-2020,2883,4735,2883,4735,28287.20061,49956.58889,78243.7895,78243.7895,2,2,62
26-11-2020,0,2880,0,2880,0,28537.99636,28537.99636,28537.99636,0,4.7,69.6
27-11-2020,0,2525,0,2525,0,25505.83628,25505.83628,25505.83628,0,3.5,68.3
28-11-2020,0,2472,0,2472,0,24998.6278,24998.6278,24998.6278,0.7,0,60.7
29-11-2020,741,2466,792,2466,3040.639888,24117.31769,27157.95758,27157.95758,8.1,0,52
30-11-2020,3008,2732,3008,2732,29606.08888,26385.81255,55991.90142,55991.90142,17.3,0,42.7
01-12-2020,2416,2236,2416,2236,24335.48792,22024.76972,46360.25764,46360.25764,5.3,0,54.9
02-12-2020,2164,2000,2164,2000,22162.97059,20260.26928,42423.23986,42423.23986,5.5,0,54.5
03-12-2020,2132,2017,2132,2017,22333.29957,20928.08884,43261.38841,43261.38841,12.6,0,47.4
04-12-2020,2898,2615,2898,2615,30242.28936,27275.35808,57517.64743,57517.64743,13.4,0,46.6
05-12-2020,2544,2452,2544,2452,27258.5097,25624.78054,52883.29024,52883.29024,9.9,0,50.1
06-12-2020,2581,2402,2581,2402,27306.19322,24869.48058,52175.6738,52175.6738,9.3,0,51.3
07-12-2020,3511,3716,3511,3716,34996.6482,36215.67114,71212.31934,71212.31934,10.7,0.1,50.1
08-12-2020,2765,2338,2765,2338,29954.15215,23975.57931,53929.73146,53929.73146,7.3,1,55.1
09-12-2020,2411,2305,2411,2305,25357.1735,23613.86635,48971.03986,48971.03986,5.7,2.7,58.6
10-12-2020,1378.013,1285.701,1378.013,1285.701,14990.5552,13897.77195,28888.32714,28888.32714,0.2,2.9,66.2
11-12-2020,1994,1973,1994,1973,24870.66653,23511.8727,48382.53923,48382.53923,0,3.5,67.9
12-12-2020,1244,1204,1244,1204,14134.59518,13390.42211,27525.01729,27525.01729,1.8,0.6,60.2
13-12-2020,1704,1624,1704,1624,18402.43606,17136.60038,35539.03644,35539.03644,8.9,0.4,52.6
14-12-2020,2793,2561,2793,2561,27608.86387,24783.81489,52392.67876,52392.67876,15.6,0,44.4
15-12-2020,3648,3533,3648,3533,38018.5099,35735.98361,73754.49351,73754.49351,13,0,47
16-12-2020,5453,5616,5453,5616,56556.52145,57493.60073,114050.1222,114050.1222,19,0,41
17-12-2020,5206,5170,5206,5170,53580.50077,51912.53069,105493.0315,105493.0315,16.1,0,43.9
18-12-2020,2559,2430,2559,2430,29128.61483,26796.79559,55925.41043,55925.41043,2.4,0,58.2
19-12-2020,3017,2999,3017,2999,32475.75303,31834.02951,64309.78255,64309.78255,3.7,0.1,57.3
20-12-2020,3061,2974,3061,2974,35389.49548,33204.92473,68594.42021,68594.42021,9.8,0.1,51.1
21-12-2020,1841,1702,1841,1702,18626.79814,16798.42007,35425.2182,35425.2182,7.2,0.8,55
22-12-2020,1526,1368,1526,1368,18060.82975,15767.48464,33828.31439,33828.31439,0.8,0.9,62.7
23-12-2020,1888,1709,1888,1709,22858.82388,20127.15109,42985.97497,42985.97497,5,3.7,61.4
24-12-2020,4801,4997,4801,4997,50251.61512,52085.2074,102336.8225,102336.8225,16.6,0,43.4
25-12-2020,4759,4929,4759,4929,49581.29359,49923.52579,99504.81938,99504.81938,12,0,48.2
26-12-2020,4841,4936,4841,4936,51921.85644,52850.30195,104772.1584,104772.1584,4.8,0.4,56.7
27-12-2020,1964,1857,1964,1857,23675.69326,21491.42321,45167.11647,45167.11647,1,1.5,62.9
28-12-2020,2866,2606,2866,2606,29883.75581,26464.85487,56348.61068,56348.61068,0.9,2.2,63.4
29-12-2020,2875,2891,2875,2891,30805.18382,30098.16867,60903.35249,60903.35249,0,1.9,66.3
30-12-2020,2278,2243,2278,2243,24215.57543,23277.58096,47493.15639,47493.15639,0.5,3.6,67.2
31-12-2020,3230,3186,3230,3186,34452.9994,32954.18965,67407.18905,67407.18905,10.3,0.8,52
01-01-2021,3149,3268,3149,3268,34964.26236,35556.42124,70520.68361,70520.68361,14.5,0,45.5
02-01-2021,3901,3889,3901,3889,41640.85603,40286.22402,81927.08005,81927.08005,15.7,0,44.3
03-01-2021,2995,2769,2995,2769,32651.5399,29899.10334,62550.64323,62550.64323,5.6,0.2,55.7
04-01-2021,3855,3846,3855,3846,39838.50134,39257.29118,79095.79252,79095.79252,5.2,2,58.5
05-01-2021,1974,1900,1974,1900,19876.31926,18856.57809,38732.89735,38732.89735,3.1,0.5,58.8
06-01-2021,1788,1566,1788,1566,19412.1454,16802.55443,36214.69983,36214.69983,5.5,0.9,56.7
07-01-2021,1743,1419,1743,1419,18387.51032,14870.93955,33258.44987,33258.44987,11.2,0,48.8
08-01-2021,1576,1406,1576,1406,16462.76836,14627.54517,31090.31353,31090.31353,15.9,0,44.1
09-01-2021,1421,1295,1421,1295,16644.67968,15066.4963,31711.17598,31711.17598,13.6,0,46.4
10-01-2021,1251,1216,1251,1216,16820.06448,15434.96121,32255.02569,32255.02569,22.6,0,37.4
11-01-2021,2638,2656,2638,2656,31563.95071,32936.78595,64500.73666,64500.73666,23.2,0,36.8
12-01-2021,4804,3379,4804,3379,49218.44568,37279.46109,86497.90677,86497.90677,16.1,0,43.9
13-01-2021,3140,3082,3140,3082,35306.06237,34498.89312,69804.95548,69804.95548,12.1,0,47.9
14-01-2021,1615,1641,1615,1641,17528.07517,17502.68646,35030.76163,35030.76163,6.7,0.9,55.7
15-01-2021,1861,1818,1861,1818,19092.86057,18594.7008,37687.56138,37687.56138,12,0,48
16-01-2021,1477,1392,1477,1392,16898.78596,15601.37863,32500.16459,32500.16459,13.8,0,46.2
17-01-2021,1799,1774,1799,1774,20087.65836,19495.08658,39582.74493,39582.74493,10.8,0.2,50.5
18-01-2021,1447,1375,1447,1375,17524.99863,16214.27014,33739.26877,33739.26877,1,0.3,61.1
19-01-2021,1605,1380,1605,1380,19382.42119,16395.04578,35777.46697,35777.46697,0.9,2.7,64
20-01-2021,1764,1615,1764,1615,18827.03476,16780.10715,35607.14191,35607.14191,0.1,0.1,62
21-01-2021,1633,1565,1633,1565,17819.36693,16616.34316,34435.71008,34435.71008,0,0.9,64.9
22-01-2021,2680,2523,2680,2523,27134.0414,25190.90331,52324.94471,52324.94471,0.4,0.3,62.7
23-01-2021,2069,1606,2069,1606,22204.45108,17378.17098,39582.62206,39582.62206,0.2,0,61.4
24-01-2021,3558,3799,3558,3799,37035.11572,38906.40536,75941.52109,75941.52109,0,5.4,70.4
25-01-2021,3147,3244,3147,3244,32702.24334,32752.8361,65455.07943,65455.07943,0.6,3.5,66.1
26-01-2021,3581,3785,3581,3785,39041.81096,40286.08445,79327.89541,79327.89541,0.9,3.1,65.3
27-01-2021,3944,3952,3944,3952,40086.20417,39548.45775,79634.66192,79634.66192,7.9,0.4,53.9
28-01-2021,3370,3189,3370,3189,33996.13843,31423.77334,65419.91177,65419.91177,11.9,0,48.2
29-01-2021,1781,1667,1781,1667,20753.22924,18923.75653,39676.98578,39676.98578,3.8,0,56.8
30-01-2021,1896,1564,1896,1564,23007.57933,18622.43319,41630.01251,41630.01251,0.4,2.7,66.4
31-01-2021,2421,2334,2421,2334,27627.2134,25560.27103,53187.48443,53187.48443,7.2,0.1,54.1
01-02-2021,4528,4635,4528,4635,48137.03296,49031.74733,97168.78029,97168.78029,10,0,50.4
02-02-2021,2851,2778,2851,2778,31617.3701,29957.49502,61574.86512,61574.86512,10.4,0,50
03-02-2021,2540,2519,2540,2519,30186.07146,28844.43719,59030.50865,59030.50865,1.4,0.3,60.6
04-02-2021,1494,1343,1494,1343,17984.62708,15851.24586,33835.87295,33835.87295,2,3.7,64.5
05-02-2021,1515,1352,1515,1352,18082.01298,15865.24826,33947.26124,33947.26124,12.5,0,47.5
06-02-2021,1526,1453,1526,1453,18170.76188,16729.13177,34899.89365,34899.89365,7.6,0.1,53.3
07-02-2021,3421,3498,3421,3498,37427.88966,37221.4386,74649.32826,74649.32826,7.8,0,52.5
08-02-2021,3187,3128,3187,3128,36535.10253,34758.27514,71293.37767,71293.37767,0.2,0.1,62.3
09-02-2021,2675,2566,2675,2566,31217.24389,29383.7139,60600.95778,60600.95778,0.1,1.5,64.4
10-02-2021,1903,1733,1903,1733,20929.50814,18542.2968,39471.80493,39471.80493,5.8,1.2,57
11-02-2021,3757,3798,3757,3798,41538.1165,41755.55774,83293.67423,83293.67423,19.4,0,40.6
12-02-2021,1326,1240,1326,1240,16662.14644,15187.95238,31850.09881,31850.09881,23.5,0,36.5
13-02-2021,1244,1222,1244,1222,16507.3901,15588.4594,32095.8495,32095.8495,21.5,0,38.5
14-02-2021,1602,2079,1602,2079,19391.88993,25685.43172,45077.32165,45077.32165,30.9,0,29.1
15-02-2021,0,4376,0,4376,0,54040.25074,54040.25074,54040.25074,41.3,0,18.7
16-02-2021,0,5620,0,5620,0,69310.0751,69310.0751,69310.0751,29.6,0,30.4
17-02-2021,0,5765,0,5765,0,73154.11801,73154.11801,73154.11801,25.8,0,34.2
18-02-2021,0,5766,0,5766,0,74040.74472,74040.74472,74040.74472,27.2,0,32.8
19-02-2021,0,5440,0,5440,0,63396.57638,63396.57638,63396.57638,22.1,0,37.9
20-02-2021,0,5323,0,5323,0,61263.57829,61263.57829,61263.57829,14.3,0,45.7
21-02-2021,0,256,738,256,0,2344.619701,2344.619701,2344.619701,4.1,0.9,58.5
22-02-2021,0,624,1218,624,0,8012.73408,8012.73408,8012.73408,8.4,2,55.4
23-02-2021,0,2273,2217,2273,0,24163.31796,24163.31796,24163.31796,1.9,2.7,63
24-02-2021,0,1359,847,1359,0,16127.14875,16127.14875,16127.14875,0,5,69.5
25-02-2021,0,1255,0,1255,0,15282.02349,15282.02349,15282.02349,0,3.2,68
26-02-2021,0,1309,0,1309,0,14780.26132,14780.26132,14780.26132,0,5.2,70.2
27-02-2021,0,1461,0,1461,0,16316.81294,16316.81294,16316.81294,0,6.5,71.5
28-02-2021,0,1235,0,1235,0,13255.21886,13255.21886,13255.21886,0,6.8,71.8
01-03-2021,415,1456,415,1456,1141.896004,16475.36056,17617.25657,17617.25657,5.6,0.2,55
02-03-2021,1289,1257,1289,1257,16743.16346,15771.48346,32514.64692,32514.64692,9.8,0,50.7
03-03-2021,1360,804,1360,785,17812.64947,10324.09968,28136.74915,28136.74915,8.3,0.4,53.2
04-03-2021,1576,0,1616,-16,21266.00643,0,21266.00643,21266.00643,3.8,0.9,58.6
05-03-2021,0,0,0,-16,0,0,0,0,2.5,0.8,59.9
06-03-2021,0,0,0,-10,0,0,0,0,6.3,0.7,56
07-03-2021,447,0,447,-12,4002.500035,0,4002.500035,4002.500035,8.1,0.5,53.8
08-03-2021,1242,0,1242,-13,16867.00541,0,16867.00541,16867.00541,1,1.1,62.1
09-03-2021,1638,0,1638,-13,21697.42904,0,21697.42904,21697.42904,0,2.8,66.9
10-03-2021,1307,0,1307,-13,15332.11828,0,15332.11828,15332.11828,0,5.7,70.7
11-03-2021,0,0,0,-13,0,0,0,0,0,6.8,71.8
12-03-2021,0,0,0,-13,0,0,0,0,0,5.8,70.2
13-03-2021,0,256,0,217,0,1951.81984,1951.81984,1951.81984,0,7.3,72.6
14-03-2021,0,3552,0,3552,0,45610.94784,45610.94784,45610.94784,0.2,3.7,66.6
15-03-2021,0,3088,0,3088,0,38793.04744,38793.04744,38793.04744,0,6.1,71.1
16-03-2021,0,1312,0,1312,0,16360.24907,16360.24907,16360.24907,0,8.4,73.4
17-03-2021,0,1276,0,1276,0,16189.66658,16189.66658,16189.66658,3,4.2,64.2
18-03-2021,0,1356,0,1356,0,17172.71003,17172.71003,17172.71003,5.5,0.3,56.1
19-03-2021,0,1503,0,1503,0,18852.85762,18852.85762,18852.85762,7.6,0.2,53.5
20-03-2021,0,800,0,794,0,9903.539829,9903.539829,9903.539829,7.7,0.4,53.5
21-03-2021,0,0,0,-11,0,0,0,0,2.2,0.6,60.1
22-03-2021,0,0,0,-10,0,0,0,0,0,3,67.4
23-03-2021,0,0,0,-11,0,0,0,0,0.2,4.7,68.3
24-03-2021,0,0,0,-10,0,0,0,0,0,3.4,68.4
25-03-2021,0,409,0,366,0,1496.74946,1496.74946,1496.74946,1.4,5.5,67
26-03-2021,0,2618,0,2618,0,30590.74135,30590.74135,30590.74135,0,8.7,73.6
27-03-2021,0,1920.292,0,1920.292,0,22596.06297,22596.06297,22596.06297,0,9.9,74.9
28-03-2021,0,1429,0,1429,0,16141.97391,16141.97391,16141.97391,5.4,0.1,56.1
29-03-2021,280,1243,280,1243,606.397762,13628.75306,14235.15082,14235.15082,0.2,2.2,65.8
30-03-2021,1336,1292,1336,1292,15555.758,14781.23717,30336.99518,30336.99518,0,9.5,74.5
31-03-2021,1816,1846,1816,1846,19024.4056,19177.63493,38202.04053,38202.04053,3,3,62.1
01-04-2021,172,2307,172,2307,1327.952188,24623.2673,25951.21949,25951.21949,5.3,1,57.5
02-04-2021,0,1334,0,1334,0,13484.83598,13484.83598,13484.83598,6.2,0.2,55.3
03-04-2021,0,1452,0,1452,0,17206.69961,17206.69961,17206.69961,3.5,0,57.8
04-04-2021,0,1577,0,1577,0,17091.02401,17091.02401,17091.02401,0.7,2.3,64.3
05-04-2021,0,1742,0,1742,0,21078.94801,21078.94801,21078.94801,0,4.9,69.8
06-04-2021,0,2434.131,0,2434.131,0,28475.23865,28475.23865,28475.23865,0,8.6,73.6
07-04-2021,0,2858,0,2858,0,35772.96485,35772.96485,35772.96485,0.6,6.7,69.7
08-04-2021,0,2178,0,2178,0,27404.17738,27404.17738,27404.17738,0,10.6,75.6
09-04-2021,0,2919,0,2919,0,32995.52094,32995.52094,32995.52094,0,11,76
10-04-2021,0,2536,0,2545.668,0,26982.24989,26982.24989,27075.62399,1.3,6.3,68.3
11-04-2021,0,3193,0,3193,0,34526.72738,34526.72738,34526.72738,0.6,6.8,69.7
12-04-2021,0,2488,0,2488,0,26106.61536,26106.61536,26106.61536,0,10,75
13-04-2021,0,2591,0,2591,0,27715.64484,27715.64484,27715.64484,0,8.7,73.7
14-04-2021,0,2564,0,2564,0,28053.54242,28053.54242,28053.54242,0,4.9,69.7
15-04-2021,0,3424,0,3424,0,35916.67102,35916.67102,35916.67102,0,2.5,67.2
16-04-2021,0,1577,0,1577,0,17808.10183,17808.10183,17808.10183,0.2,1.7,64.8
17-04-2021,0,1436,0,1436,0,16613.34985,16613.34985,16613.34985,3.8,0.1,57
18-04-2021,0,1744,0,1744,0,19086.99573,19086.99573,19086.99573,3.5,0.1,58.1
19-04-2021,0,2239.492,0,2239.492,0,23322.80075,23322.80075,23322.80075,1.6,1.9,62.9
20-04-2021,0,3645,0,3645,0,37248.15022,37248.15022,37248.15022,2.7,5.1,65.2
21-04-2021,0,2085,0,2085,0,20877.83342,20877.83342,20877.83342,3.9,0.7,58.4
22-04-2021,0,1601,0,1601,0,16545.92552,16545.92552,16545.92552,0.1,2,66.4
23-04-2021,0,1301.087,0,1301.087,0,14003.20079,14003.20079,14003.20079,0,7.9,72.9
24-04-2021,0,2632,-1,2632,0,28875.33112,28875.33112,28875.33112,0,9.5,73.9
25-04-2021,0,2290,0,2290,0,26470.24336,26470.24336,26470.24336,0.3,5.4,68.7
26-04-2021,0,2315,0.083,2315,0,24212.16704,24212.16704,24212.16704,0,9.7,74.7
27-04-2021,0,2568,0,2568,0,26003.02319,26003.02319,26003.02319,0,11.5,76.5
28-04-2021,0,3459,70,3459,0,35256.42173,35256.42173,35256.42173,0,13.5,78.5
29-04-2021,0,1930,689,1930,0,20207.07489,20207.07489,20207.07489,0,12.8,77.8
30-04-2021,0,1538,0,1538,0,17656.10458,17656.10458,17656.10458,0,5.4,70.4
01-05-2021,0,1512,0,1512,0,17972.84788,17972.84788,17972.84788,0,7.2,72.2
02-05-2021,0,2726,0,2726,0,29186.94844,29186.94844,29186.94844,0,13.2,78.2
03-05-2021,0,3623,0,3623,0,41552.53866,41552.53866,41552.53866,0,15.1,80.1
04-05-2021,466,2597,466,2597,1221.491114,32869.45749,34090.94861,34090.94861,0.1,9.8,73.7
05-05-2021,1842,1125,1842,1125,20028.28415,12362.33511,32390.61926,32390.61926,0,6.5,70.4
06-05-2021,3248,3193,3248,3193,34181.46837,32695.68813,66877.1565,66877.1565,0.1,8.5,72.5
07-05-2021,3362,3428,3362,3428,37425.39804,37162.14753,74587.54557,74587.54557,0,9.1,73.6
08-05-2021,3423,3360,3423,3360,36775.26671,35026.44666,71801.71337,71801.71337,0,13.5,78.5
09-05-2021,3089,3106,3089,3106,32179.86723,31534.64792,63714.51515,63714.51515,0,14.8,79.8
10-05-2021,3916,3978,3916,3978,41143.12576,40858.24117,82001.36692,82001.36692,0,16.1,81.1
11-05-2021,3299,3307,3299,3307,34515.31486,33764.64584,68279.96071,68279.96071,0,9.4,74.3
12-05-2021,2550,2577,2550,2577,29500.97414,28803.61278,58304.58692,58304.58692,0,2.3,67.1
13-05-2021,1479,1334,1479,1334,16817.646,14848.48459,31666.13058,31666.13058,0,5.2,69.8
14-05-2021,1595,948,1595,925,18512.18015,10222.72198,28734.90212,28734.90212,0,7.2,71.9
15-05-2021,1791,0,1791,-95,20206.93347,0,20206.93347,20206.93347,0,10.5,75.5
16-05-2021,1991,0,1991,-20,22846.51098,0,22846.51098,22846.51098,0,9.5,74.5
17-05-2021,1325,0,1325,-9,15292.66933,0,15292.66933,15292.66933,0,5.8,70.8
18-05-2021,1892,0,1892,-8,23377.71789,0,23377.71789,23377.71789,0,6.9,71.8
19-05-2021,2118,0,2118,-8,23238.51866,0,23238.51866,23238.51866,0,4.7,69.7
20-05-2021,2415,0,2415,-8,26230.40312,0,26230.40312,26230.40312,0,9.9,74.9
21-05-2021,1303,0,1303,-8,15213.04496,0,15213.04496,15213.04496,0,11.2,76.2
22-05-2021,2027,0,2027,-8,22991.34314,0,22991.34314,22991.34314,0,10.2,75.2
23-05-2021,1685,0,1685,-8,19017.97181,0,19017.97181,19017.97181,0,10.4,75.4
24-05-2021,1700,0,1700,-7.031,19063.79733,0,19063.79733,19063.79733,0,10.2,75.2
25-05-2021,1368,0,1368,-8,16144.02288,0,16144.02288,16144.02288,0,12,77
26-05-2021,2265,0,2265,-9,29398.91158,0,29398.91158,29398.91158,0,14.3,79.3
27-05-2021,2446,0,2446,-10,31841.64952,0,31841.64952,31841.64952,0,15.6,80.6
28-05-2021,1438,0,1438,-10,19588.39323,0,19588.39323,19588.39323,0,12.4,77.4
29-05-2021,1582,0,1582,-9,20461.77703,0,20461.77703,20461.77703,0,14.1,79.1
30-05-2021,1593,0,1593,-10,19223.10236,0,19223.10236,19223.10236,0,10.7,75.7
31-05-2021,2108,0,2108,-10,23995.78989,0,23995.78989,23995.78989,0,14.2,79.2
01-06-2021,3130,0,3130,-10,33630.73339,0,33630.73339,33630.73339,0,12,77
02-06-2021,3205,0,3205,-16,34611.19882,0,34611.19882,34611.19882,0,12,77
03-06-2021,2439,0,2439,-93,27151.02514,0,27151.02514,27151.02514,0,9,74
04-06-2021,2294.95,0,2294.95,691.197,25604.72004,0,25604.72004,25604.72004,0,8.4,73.4
05-06-2021,2030,0,2030,-58,24157.58771,0,24157.58771,24157.58771,0,12,77
06-06-2021,1822,338,1822,283,21595.36909,3312.95736,24908.32645,24908.32645,0,17.2,82.2
07-06-2021,2573,1717,2573,1717,28038.6454,19031.77056,47070.41596,47070.41596,0,18.9,83.9
08-06-2021,2433,2342,2433,2342,28127.41873,26630.28479,54757.70352,54757.70352,0,19.6,84.6
09-06-2021,3029,3079,3029,3079,34652.53896,34756.75549,69409.29445,69409.29445,0,18.4,83.4
10-06-2021,2626,2709,2626,2709,28494.84201,28694.63115,57189.47316,57189.47316,0,17.5,82.5
11-06-2021,2211,2077,2211,2077,25804.90515,23835.51732,49640.42247,49640.42247,0,18.8,83.8
12-06-2021,2425,2436,2425,2436,28281.01917,28119.1711,56400.19027,56400.19027,0,20.3,85.3
13-06-2021,2265,2191,2265,2191,25331.68369,23993.35805,49325.04174,49325.04174,0,21.7,86.7
14-06-2021,2000,1781,2000,1781,22495.49752,19707.50061,42202.99813,42202.99813,0,20.8,85.8
15-06-2021,2116,2052,2116,2052,24113.5608,22736.76157,46850.32237,46850.32237,0,15.8,80.8
16-06-2021,1635,1026,1635,1484,18954.97264,10929.41387,29884.38651,29884.38651,0,19.4,84.4
17-06-2021,1726,457,1726,1513,19562.3555,5868.30044,25430.65594,25430.65594,0,17.6,82.6
18-06-2021,2124,2042,2124,2042,24080.45064,22243.65497,46324.10561,46324.10561,0,18.7,83.7
19-06-2021,1812,1672,1812,1672,21172.45751,19237.44591,40409.90343,40409.90343,0,19.3,84.3
20-06-2021,2084,2048,2084,2048,23537.64997,22340.22948,45877.87945,45877.87945,0,18.9,83.9
21-06-2021,1284,1226,1284,1226,15880.28661,14757.56594,30637.85255,30637.85255,0,17.1,82.1
22-06-2021,1370,1249,1370,1249,16965.73876,15261.95607,32227.69483,32227.69483,0,18,83
23-06-2021,1912,1790,1912,1790,23920.80432,21898.73365,45819.53797,45819.53797,0,18.5,83.5
24-06-2021,1759,1465,1759,1465,21374.58521,17519.26873,38893.85393,38893.85393,0,19.5,84.5
25-06-2021,1784,1560,1784,1560,21465.93328,18465.85787,39931.79115,39931.79115,0,19.1,84.1
26-06-2021,1754,1430,1754,1430,22430.01805,17792.44228,40222.46033,40222.46033,0,17.8,82.8
27-06-2021,2099,1994,2099,1994,26217.48618,24360.12375,50577.60994,50577.60994,0,14.6,79.6
28-06-2021,2028,1938,2028,1938,24454.43971,23774.89119,48229.3309,48229.3309,0,11.2,76.2
29-06-2021,2655,3265,2655,3265,36185.4729,33866.91551,70052.38841,70052.38841,0,14.3,79.3
30-06-2021,2220,2322,2220,2322,29633.10076,29627.04755,59260.14831,59260.14831,0,16.5,81.5
01-07-2021,1892,1695,1892,1695,25006.59263,21575.05248,46581.64511,46581.64511,0,18.2,83.2
02-07-2021,1604,1370,1604,1370,21034.57736,17118.58508,38153.16244,38153.16244,0,16.9,81.9
03-07-2021,1465,1239,1465,1239,18527.72913,15446.29387,33974.023,33974.023,0,12.8,77.8
04-07-2021,1422,1250,1422,1250,17207.30935,15659.01292,32866.32227,32866.32227,0,15.3,80.3
05-07-2021,2196,1471,2196,1471,27327.76328,18244.77008,45572.53336,45572.53336,0,15.5,80.5
06-07-2021,1765,1319,1765,1319,21276.06223,16276.9591,37553.02133,37553.02133,0,14.9,79.9
07-07-2021,1563,1391,1563,1391,19889.39161,17076.33649,36965.7281,36965.7281,0,14.7,79.7
08-07-2021,2280,2161,2280,2161,26864.83673,25645.58385,52510.42057,52510.42057,0,12.8,77.8
09-07-2021,1653,1461,1653,1461,18942.15678,16499.64207,35441.79885,35441.79885,0,11.8,76.8
10-07-2021,1842,1681,1842,1681,21727.64943,19237.05896,40964.7084,40964.7084,0,18.6,83.6
11-07-2021,1808,1756,1808,1756,22545.76942,21201.76811,43747.53753,43747.53753,0,18.5,83.5
12-07-2021,1619,1536,1619,1536,18645.11019,17096.03435,35741.14455,35741.14455,0,13.6,78.6
13-07-2021,1486,1427,1486,1427,18829.66048,17929.37595,36759.03643,36759.03643,0,15,80
14-07-2021,1521,1469,1521,1469,19180.49874,17650.44553,36830.94427,36830.94427,0,16.8,81.8
15-07-2021,1519,1444,1519,1444,19481.9944,17863.70617,37345.70057,37345.70057,0,17.4,82.4
16-07-2021,1524,1451,1524,1451,19034.67361,17378.17083,36412.84443,36412.84443,0,17.8,82.8
17-07-2021,1514,1434,1514,1434,19220.06085,17332.9391,36552.99995,36552.99995,0,19.2,84.2
18-07-2021,1511,1456,1511,1456,19109.82647,17574.3012,36684.12767,36684.12767,0,19.2,84.2
19-07-2021,1503,1442,1503,1442,19056.03986,17529.2912,36585.33106,36585.33106,0,17.1,82.1
20-07-2021,1469,1416,1469,1416,18664.59048,17266.35511,35930.94559,35930.94559,0,15.5,80.5
21-07-2021,1528,1476,1528,1476,18678.58755,17253.99915,35932.5867,35932.5867,0,16.3,81.3
22-07-2021,2275,2194,2275,2194,25071.43329,23436.85294,48508.28623,48508.28623,0,17.5,82.5
23-07-2021,2901,2926,2901,2926,30859.0146,30188.76154,61047.77613,61047.77613,0,20.6,85.6
24-07-2021,3356,3229,3356,3229,35114.65885,33072.73063,68187.38948,68187.38948,0,19.6,84.6
25-07-2021,2964,2854,2964,2854,31585.39171,29613.22542,61198.61712,61198.61712,0,20.2,85.2
26-07-2021,3392,3342,3392,3342,36478.27538,35039.45921,71517.7346,71517.7346,0,21.5,86.5
27-07-2021,3293,2970,3293,2970,34778.91023,30899.24293,65678.15317,65678.15317,0,16.9,81.9
28-07-2021,3201,3228,3201,3228,34071.6364,33233.02225,67304.65865,67304.65865,0,20.3,85.3
29-07-2021,2934,2846,2934,2846,31184.56981,29465.64136,60650.21117,60650.21117,0,19.4,84.4
30-07-2021,3233,3128,3233,3128,34686.2928,32441.71818,67128.01098,67128.01098,0,18.8,83.8
31-07-2021,2679,2743,2679,2743,29335.30684,28980.69065,58315.99749,58315.99749,0,20.8,85.8
01-08-2021,3110,3182,3110,3182,33859.45559,33590.4957,67449.95129,67449.95129,0,21.1,86.1
02-08-2021,2932,2653,2932,2653,30908.16974,27753.65022,58661.81996,58661.81996,0,18.4,83.4
03-08-2021,3842,3484,3842,3484,40942.0554,36163.43891,77105.49431,77105.49431,0,17.5,82.5
04-08-2021,2798,3524,2798,3524,30161.66849,36122.75034,66284.41882,66284.41882,0,17,82
05-08-2021,2821,2799,2821,2799,30471.50196,29343.273,59814.77496,59814.77496,0,15.4,80.4
06-08-2021,3031,2967,3031,2967,32930.33929,31249.68549,64180.02478,64180.02478,0,16.6,81.6
07-08-2021,2774,2771,2774,2771,30426.11556,29243.18113,59669.2967,59669.2967,0,19.2,84.2
08-08-2021,2876,2795,2876,2795,30906.89593,29094.84826,60001.74418,60001.74418,0,20.5,85.5
09-08-2021,3203,3133,3203,3133,33938.63579,32292.47159,66231.10739,66231.10739,0,21.3,86.3
