gas_date,fuel_burn_actual_total_preverified,Forecast_ensemble,Forecast_ARIMAX,Forecast_Prophet,Forecast_LightGBM,Error,Percentage Error,,,
02-12-2016,35633.83,40334.18,39900.71,40907.49,40194.34,4700.35,13%,,,
03-12-2016,39547.93,36831.6,35882.83,34085.22,40526.76,2716.33,2%,,,
04-12-2016,47406.82,38394.16,35895.01,36807.62,42479.84,9012.66,10%,,,
05-12-2016,49860.55,46440.93,43616.01,44970.89,50735.91,3419.62,2%,,,
06-12-2016,50685.59,47894.54,46723.29,47402.73,49557.61,2791.05,2%,,,
07-12-2016,43138.24,46404.45,46444.46,47727.73,45041.16,3266.21,4%,,,
08-12-2016,34088.28,45371.11,45660.11,46995.96,43457.25,11282.83,27%,,,
09-12-2016,51267.98,42709.2,43054.84,44401.08,40671.67,8558.78,21%,,,
10-12-2016,25404.2,41055.58,43007.62,43210.75,36948.37,15651.38,45%,,,
11-12-2016,20388.01,37587.2,39670.82,41490.32,31600.46,17199.19,55%,,,
12-12-2016,32283.58,43072.6,41906.69,43496.25,43814.84,10789.02,36%,,,
13-12-2016,38541.69,33716.62,35831.33,34725.28,30593.26,4825.07,21%,,,
14-12-2016,31495.19,34924.83,36269.68,36683.34,31821.47,3429.64,1%,,,
15-12-2016,39136.54,36996.96,35082.33,36820.84,39087.69,2139.58,0%,,,
16-12-2016,29418.95,37316.15,35241.04,38066.05,38641.35,7897.2,31%,,,
17-12-2016,34332.87,34805.84,31988.52,34033.42,38395.57,472.97,12%,,,
18-12-2016,61601.86,36404.55,31724.6,35719.54,41769.51,25197.31,32%,,,
19-12-2016,82639.97,50828.22,43785.39,48288.28,60410.99,31811.75,27%,,,
20-12-2016,51867.62,53991.75,53221.43,59583.74,49170.08,2124.13,5%,,,
21-12-2016,37398.61,54571.45,53769.16,59529.51,50415.68,17172.84,35%,,,
22-12-2016,18006.72,47364.64,51161.6,54680.03,36252.29,29357.92,101%,,,
23-12-2016,21835.83,36183.3,39919.63,37665.41,30964.87,14347.47,42%,,,
24-12-2016,46486.94,33334.22,33627.83,26776.09,39598.75,13152.72,15%,,,
25-12-2016,47575.61,36301.88,35301.54,30805.15,42798.96,11273.73,10%,,,
26-12-2016,33374.71,39441.22,43172.76,40888.88,34262.01,6066.51,3%,,,
27-12-2016,23889.8,37623,39787.19,38823.78,34258.03,13733.2,43%,,,
28-12-2016,24124.04,31832.99,35026.39,32064.41,28408.16,7708.95,18%,,,
29-12-2016,22481.11,26489.83,29644.22,23708.39,26116.88,4008.72,16%,,,
30-12-2016,15937.07,22357.55,26599.65,19151.03,21321.96,6420.48,34%,,,
31-12-2016,17734.91,19322.13,24662.05,15361.3,17943.04,1587.22,1%,,,
01-01-2017,15632.31,23434.75,27881.15,25930.31,16492.79,7802.44,6%,,,
02-01-2017,23522.11,30526.17,29469.15,31109.77,30999.59,7004.06,32%,,,
03-01-2017,17173.57,29167.31,29196.19,30719,27586.74,11993.74,61%,,,
04-01-2017,28410.97,27904.06,27576.06,28130.14,28005.96,506.91,1%,,,
05-01-2017,41913.11,32353.21,28546.91,29774.84,38737.89,9559.9,8%,,,
06-01-2017,111095.19,43821.8,32007.45,34587,64870.94,67273.39,42%,,,
07-01-2017,83425.39,62636.45,52982.89,60597.83,74328.64,20788.94,11%,,,
08-01-2017,51525.89,62863.94,60912.83,71948.18,55730.83,11338.05,8%,,,
09-01-2017,49795.03,66201.64,68179.87,77578.32,52846.75,16406.61,6%,,,
10-01-2017,25420.53,52756.85,59278.83,59630.24,39361.47,27336.32,55%,,,
11-01-2017,20528.08,39097.6,50789.6,44027.59,22475.62,18569.52,9%,,,
12-01-2017,29791.98,36109.85,45589.5,36118.22,26621.82,6317.87,11%,,,
13-01-2017,24078.19,30202.76,39637.67,28295.81,22674.81,6124.57,6%,,,
14-01-2017,28936.85,27738.22,33579.51,25124.28,24510.88,1198.63,15%,,,
15-01-2017,17349.67,27148.1,30216.14,27296.53,23931.63,9798.43,38%,,,
16-01-2017,32068.73,32084.63,32143.62,29273.01,34837.26,15.9,9%,,,
17-01-2017,31649.57,30660.24,31381.58,29427.79,31171.33,989.33,2%,,,
18-01-2017,21921.97,27695.29,31041.5,28541.49,23502.89,5773.32,7%,,,
19-01-2017,22771.95,27448.57,30129.91,28077.9,24137.9,4676.62,6%,,,
20-01-2017,23967.38,25859.18,27389.28,25528.84,24659.41,1891.8,3%,,,
21-01-2017,14951.85,21455.07,24635.94,20954.92,18774.34,6503.22,26%,,,
22-01-2017,14866.41,21324.28,22613.6,21456.1,19903.15,6457.87,34%,,,
23-01-2017,24631.82,25357.13,26494.98,24445.83,25130.59,725.31,2%,,,
24-01-2017,18170.8,23064.96,25106.63,22776.55,21311.72,4894.16,17%,,,
25-01-2017,13241.52,22055.92,23494.27,21677.53,20995.95,8814.4,59%,,,
26-01-2017,20838.68,21287.91,21805.9,20625.26,21432.59,449.23,3%,,,
27-01-2017,24625.92,20240.56,19893.34,19193.02,21635.31,4385.36,12%,,,
28-01-2017,20208.55,20060.64,20034.26,19393.56,20754.12,147.91,3%,,,
29-01-2017,30680.27,22567.56,19603.78,21641.3,26457.59,8112.71,14%,,,
30-01-2017,57318.64,33229.52,27249.39,29518.5,42920.67,24089.12,25%,,,
31-01-2017,14964.6,32213.49,34588.48,38457.28,23594.7,17248.89,58%,,,
01-02-2017,21930.48,33283,37408.69,36728.92,25711.38,11352.52,17%,,,
02-02-2017,21932.16,32136.82,35944.51,34632.03,25833.93,10204.66,18%,,,
03-02-2017,23044.13,23394.43,27628.8,22343.81,20210.67,350.3,12%,,,
04-02-2017,20022.22,22597.49,26964.61,21619.44,19208.41,2575.27,4%,,,
05-02-2017,19898.3,23357.76,25724.03,22828.46,21520.79,3459.46,8%,,,
06-02-2017,23108.36,28155.56,30244.89,27323.59,26898.21,5047.2,16%,,,
07-02-2017,30574.91,26663.43,27445.82,25727.49,26816.98,3911.48,12%,,,
08-02-2017,37785.94,30138.13,29208.81,27727.8,33477.77,7647.81,11%,,,
09-02-2017,31898.71,31959.97,31668.25,31630.43,32581.22,61.26,2%,,,
10-02-2017,22113.32,31994.44,31748.97,32786.27,31448.09,9881.12,42%,,,
11-02-2017,30838.01,30242.18,30291.31,30236.61,30198.63,595.83,2%,,,
12-02-2017,32307.87,29291.26,28573.36,29751.31,29549.11,3016.61,9%,,,
13-02-2017,34259.61,32764.18,34318.94,34930.69,29042.91,1495.43,15%,,,
14-02-2017,18238.6,34133.26,34808.15,35172.96,32418.66,15894.66,78%,,,
15-02-2017,30512.24,31494.54,32729.47,32445.54,29308.6,982.3,4%,,,
16-02-2017,26694.34,29788.07,31024.73,31299.42,27040.07,3093.73,1%,,,
17-02-2017,18181.86,27813.15,28434.17,28993.89,26011.38,9631.29,43%,,,
18-02-2017,29965.01,27208.76,27192,27253.15,27181.13,2756.25,9%,,,
19-02-2017,22619.92,26568.12,26058.34,28574.19,25071.84,3948.2,11%,,,
20-02-2017,35975.81,31528.34,29997.21,32364.93,32222.87,4447.47,10%,,,
21-02-2017,32520.1,33115.14,31532.45,34806.99,33006,595.04,1%,,,
22-02-2017,35124.92,33154.99,31741.45,34298.92,33424.59,1969.93,5%,,,
23-02-2017,45362.66,36013.82,31763.43,35276.77,41001.26,9348.84,10%,,,
24-02-2017,41933.92,36490.34,33838.73,38639.77,36992.53,5443.58,12%,,,
25-02-2017,47993.99,38843.91,35148.98,39116.39,42266.35,9150.08,12%,,,
26-02-2017,41680.62,40452.06,36453.23,43128.23,41774.74,1228.56,0%,,,
27-02-2017,42205.85,45119.2,42107.1,47643.15,45607.36,2913.35,8%,,,
28-02-2017,39688.94,43572.78,41553.48,46082.31,43082.55,3883.84,9%,,,
01-03-2017,46340.44,44818.57,43372.09,42300.41,48783.21,1521.87,5%,,,
02-03-2017,52528.48,45527.86,43883.63,43363.52,49336.43,7000.62,6%,,,
03-03-2017,60871.09,49057.37,45216.24,46332.5,55623.36,11813.72,9%,,,
04-03-2017,41199.02,48217.53,48108.88,49645.87,46897.83,7018.51,14%,,,
05-03-2017,57303.66,50712.3,46628.01,50477.7,55031.18,6591.36,4%,,,
06-03-2017,79168.96,62267.9,53270.61,56637.68,76895.41,16901.06,3%,,,
07-03-2017,79889.35,65368.98,58008.8,61175.99,76922.16,14520.37,4%,,,
08-03-2017,64782.51,64751.42,63107.1,67202.38,63944.79,31.09,1%,,,
09-03-2017,77295.67,68417.46,63476.32,67426.1,74349.95,8878.21,4%,,,
10-03-2017,104204.64,72068,63575.02,67011.46,85617.52,32136.64,18%,,,
11-03-2017,151033.34,84385.35,69854.94,73697.94,109603.17,66647.99,27%,,,
12-03-2017,62716.1,85388.36,88070.04,98861.1,69233.95,22672.26,10%,,,
13-03-2017,99038.13,93771.92,92879.01,102111.18,86325.56,5266.21,13%,,,
14-03-2017,86204.26,92896.66,92529.26,99405.53,86755.2,6692.4,1%,,,
15-03-2017,73796.76,76537.15,79855.32,77477.91,72278.21,2740.39,2%,,,
16-03-2017,65608.6,77333.85,79974.16,77873.11,74154.29,11725.25,13%,,,
17-03-2017,56664.09,66644.35,74186.53,69518.82,56227.69,9980.26,1%,,,
18-03-2017,39182.63,55382.38,66896.79,59951.43,39298.92,16199.75,0%,,,
19-03-2017,39814.26,51350.37,56266.03,53597.33,44187.75,11536.11,11%,,,
20-03-2017,43566.8,52107.82,56532.69,51175.22,48615.56,8541.02,12%,,,
21-03-2017,41173.98,45169.44,49771.14,43787.34,41949.84,3995.46,2%,,,
22-03-2017,41043.98,43129.82,46640.97,41854.26,40894.24,2085.84,0%,,,
23-03-2017,46228.8,41797.6,43936.88,40584.03,40871.89,4431.2,12%,,,
24-03-2017,40986.23,41066.1,42514.91,40837.19,39846.19,79.87,3%,,,
25-03-2017,29406.33,39521.05,40638.7,38509.24,39415.21,10114.72,34%,,,
26-03-2017,43696.2,39269.38,38444.34,37830.07,41533.73,4426.82,5%,,,
27-03-2017,47063.36,43349.93,43187.46,41268.46,45593.88,3713.43,3%,,,
28-03-2017,42531.94,41646.2,43402.24,40670,40866.36,885.74,4%,,,
29-03-2017,34107.56,40320.08,42985.66,39819.97,38154.6,6212.52,12%,,,
30-03-2017,37013.03,38327.25,41015.23,37243.72,36722.81,1314.22,1%,,,
31-03-2017,45771.05,37258.22,37857.52,33567.28,40349.86,8512.83,12%,,,
01-04-2017,29218.44,42073.85,43476.14,45283.25,37462.17,12855.41,28%,,,
02-04-2017,42946.94,42738.62,41996.34,45390.61,40828.91,208.32,5%,,,
03-04-2017,46440.95,48487.06,47667.89,50887.39,46905.91,2046.11,1%,,,
04-04-2017,49548.71,46806.21,46781.9,48686.58,44950.15,2742.5,9%,,,
05-04-2017,40204.38,46179.23,47722.1,49727.96,41087.63,5974.85,2%,,,
06-04-2017,28502.47,44231.1,46714.21,48203.18,37775.9,15728.63,33%,,,
07-04-2017,30034.53,41728.21,43662.75,44605.7,36916.19,11693.68,23%,,,
08-04-2017,20970.07,36057.81,38485.19,36724.54,32963.69,15087.74,57%,,,
09-04-2017,50122.91,34831.01,34080.21,32712.62,37700.18,15291.9,25%,,,
10-04-2017,73000.81,50306.82,43720.55,44223.07,62976.85,22693.99,14%,,,
11-04-2017,73071,59582.45,51950.06,54612.51,72184.78,13488.55,1%,,,
12-04-2017,69867.15,63214.92,56710.47,61375.84,71558.46,6652.23,2%,,,
13-04-2017,67542.98,62273.84,58076.79,62429.05,66315.68,5269.14,2%,,,
14-04-2017,56832.23,59388.66,58653.05,61650.37,57862.57,2556.43,2%,,,
15-04-2017,79650.77,61823.73,57662.72,57624.04,70184.41,17827.04,12%,,,
16-04-2017,85902.91,67394.59,61514.48,63165.47,77503.83,18508.32,10%,,,
17-04-2017,68011,72204.38,71263.53,73282.07,72067.53,4193.38,6%,,,
18-04-2017,78240.45,72989.26,70499.1,72415.62,76053.08,5251.19,3%,,,
19-04-2017,76126.11,72101.63,69680.06,70721.91,75902.92,4024.48,0%,,,
20-04-2017,78385.78,69514.82,67306.01,67215.99,74022.47,8870.96,6%,,,
21-04-2017,69432.24,67594.42,67626.04,68665.12,66492.09,1837.82,4%,,,
22-04-2017,35839.74,61752.63,66798.59,66294.39,52164.9,25912.89,46%,,,
23-04-2017,14403.29,50434.99,61351.66,62243.05,27710.25,36031.7,92%,,,
24-04-2017,31310.14,49152.39,55265.4,52974.13,39217.62,17842.25,25%,,,
25-04-2017,45028.53,41420.98,44968.97,38552.89,40741.07,3607.55,10%,,,
26-04-2017,34576.94,40511.9,43949.83,39921.4,37664.48,5934.96,9%,,,
27-04-2017,43586.6,40712.69,41795.84,41447.48,38894.77,2873.91,11%,,,
28-04-2017,48359.88,41314.13,40125.16,43608.38,40208.85,7045.75,17%,,,
29-04-2017,44105.63,39664.63,38631.16,43112.61,37250.12,4441,16%,,,
30-04-2017,41000.71,41143.91,38610.34,45900.57,38920.83,143.2,5%,,,
01-05-2017,40857.12,47304.31,48877.35,51257.87,41777.72,6447.19,2%,,,
02-05-2017,44133.67,46075.12,47214.34,47775.13,43235.88,1941.45,2%,,,
03-05-2017,37553.26,43795.75,46165.09,46436.67,38785.5,6242.49,3%,,,
04-05-2017,25693.99,41445.21,45024.27,45468.11,33843.25,15751.22,32%,,,
05-05-2017,32052.5,39216.38,41994.58,43002.98,32651.58,7163.88,2%,,,
06-05-2017,34060.54,36441.1,37981.23,37597.6,33744.45,2380.56,1%,,,
07-05-2017,34246.97,35691.57,35790.56,37761.86,33522.3,1444.6,2%,,,
08-05-2017,33356.93,40909.75,41028.22,43549.98,38151.04,7552.82,14%,,,
09-05-2017,37695.74,40241.08,39782.71,41773.01,39167.52,2545.34,4%,,,
10-05-2017,44510.63,39286.4,39052.99,41354.11,37452.11,5224.23,16%,,,
11-05-2017,33312.73,39610.75,40146.52,43573.46,35112.27,6298.02,5%,,,
12-05-2017,32336.52,39552.41,39326.72,43325.76,36004.76,7215.89,11%,,,
13-05-2017,25284.8,37627.52,37656.53,40436.79,34789.24,12342.72,38%,,,
14-05-2017,27478.21,33569.68,33187.19,36577.47,30944.39,6091.47,13%,,,
15-05-2017,33981.18,36560.89,36798.92,39480.95,33402.79,2579.71,2%,,,
16-05-2017,39339.06,36358.09,36052.42,38042.91,34978.94,2980.97,11%,,,
17-05-2017,39652.81,38467.27,37089.38,39836.85,38475.59,1185.54,3%,,,
18-05-2017,40293.4,38578.09,36816.3,40958.84,37959.14,1715.31,6%,,,
19-05-2017,38447.08,37615.42,36548.07,41480.9,34817.3,831.66,9%,,,
20-05-2017,31127.7,37028.49,35847.42,39637.59,35600.46,5900.79,14%,,,
21-05-2017,13984.09,34738.76,34751.3,40171.27,29293.7,20754.67,109%,,,
22-05-2017,18509.23,35980.01,36904.87,40508.39,30526.76,17470.78,65%,,,
23-05-2017,13651.41,30027.98,31856.68,33075.82,25151.45,16376.57,84%,,,
24-05-2017,17863.31,24563.9,26318.11,25897.9,21475.7,6700.59,20%,,,
25-05-2017,16609.44,24705.65,24463.79,25753.93,23899.21,8096.21,44%,,,
26-05-2017,25149.19,26454.42,21645.36,24807.46,32910.43,1305.23,31%,,,
27-05-2017,51301.35,26774.84,21625.74,26210.96,32487.82,24526.51,37%,,,
28-05-2017,29620.92,34644.95,28120.27,38337.14,37477.45,5024.03,27%,,,
29-05-2017,30775.19,40605.98,34865.34,45365.28,41587.31,9830.79,35%,,,
30-05-2017,53480.21,41614.95,34876.36,44740.69,45227.8,11865.26,15%,,,
31-05-2017,74490.88,45070.15,36476.66,44709.82,54023.96,29420.73,27%,,,
01-06-2017,63909.27,57045.8,49675.36,56961.33,64500.7,6863.47,1%,,,
02-06-2017,79244.77,64396.81,53456.35,62291.69,77442.39,14847.96,2%,,,
03-06-2017,72451.51,63526.94,58064.93,66488.58,66027.31,8924.57,9%,,,
04-06-2017,34285.56,57471.33,58012.38,67911.71,46489.9,23185.77,36%,,,
05-06-2017,39583.74,61556.14,62196.47,70401.4,52070.54,21972.4,32%,,,
06-06-2017,39035.58,53002.03,56131.52,59416.23,43458.35,13966.45,11%,,,
07-06-2017,38881.58,43359.53,47401.26,46273,36404.32,4477.95,6%,,,
08-06-2017,36150.55,42216.08,44680.16,45655.13,36312.96,6065.53,0%,,,
09-06-2017,30178.07,41032.7,41950.88,44716.16,36431.06,10854.63,21%,,,
10-06-2017,32654.24,37457.18,37502.49,41192.92,33676.14,4802.94,3%,,,
11-06-2017,35135.39,35977.23,33169.02,40660.11,34102.57,841.84,3%,,,
12-06-2017,41488.88,41454.63,38018.85,44961.79,41383.25,34.25,0%,,,
13-06-2017,80817.99,44698.74,38960.91,46015.28,49120.03,36119.25,39%,,,
14-06-2017,79651.46,59654.07,49729.47,59768.16,69464.56,19997.39,13%,,,
15-06-2017,76689.28,65631.79,56229.14,68362.57,72303.66,11057.49,6%,,,
16-06-2017,67831.8,66684.72,58641.34,71226.31,70186.52,1147.08,3%,,,
17-06-2017,63274.23,63358.6,58707.02,67723.55,63645.24,84.37,1%,,,
18-06-2017,72181.33,64600.85,57414.29,65699.12,70689.13,7580.48,2%,,,
19-06-2017,80100.26,69064.94,63472.54,69002.74,74719.54,11035.32,7%,,,
20-06-2017,67453.16,67592.99,66733.4,71018.38,65027.18,139.83,4%,,,
21-06-2017,56265.92,67044.64,65565.39,69266.6,66301.94,10778.72,18%,,,
22-06-2017,68871.52,64294.23,62523.05,65409.57,64950.07,4577.29,6%,,,
23-06-2017,60519.6,58859.3,59288.42,60911.49,56378,1660.3,7%,,,
24-06-2017,29844.33,53418.46,57304.9,56779.5,46170.98,23574.13,55%,,,
25-06-2017,31397.65,49725.25,53775.34,54237.77,41162.66,18327.6,31%,,,
26-06-2017,40188.64,46446.13,51524.17,48524.82,39289.39,6257.49,2%,,,
27-06-2017,32995.43,39716.62,43855.17,38164.74,37129.95,6721.19,13%,,,
28-06-2017,34250.09,37861.98,41277.77,35938.5,36369.67,3611.89,6%,,,
29-06-2017,36303.7,36877.74,39343.25,34617.2,36672.78,574.04,1%,,,
30-06-2017,35784.51,34474.86,35543.06,32012.28,35869.25,1309.65,0%,,,
01-07-2017,39330.66,39843.67,38676.52,42606.2,38248.27,513.01,3%,,,
02-07-2017,34796.67,39959.5,38798.57,44721.39,36358.54,5162.83,4%,,,
03-07-2017,35931.5,45299.97,43681.77,48618.99,43599.13,9368.47,21%,,,
04-07-2017,36421.4,42160.64,42289.64,46175.46,38016.84,5739.24,4%,,,
05-07-2017,38453.91,40453.69,40862.74,43243.49,37254.83,1999.78,3%,,,
06-07-2017,40517.04,39662.44,40599.09,43069.95,35318.27,854.6,13%,,,
07-07-2017,37520.11,40178.57,40514.52,43729.03,36292.16,2658.46,3%,,,
08-07-2017,34742.74,38758.1,39634.2,41798.12,34841.99,4015.36,0%,,,
09-07-2017,31675.73,38112.88,38116.64,42351.4,33870.59,6437.15,7%,,,
10-07-2017,34832.37,42805.69,41877.73,44880.01,41659.33,7973.32,20%,,,
11-07-2017,38170.92,41411.41,40310.06,42041.41,41882.78,3240.49,10%,,,
12-07-2017,36635,41187.43,40074.26,41565.3,41922.74,4552.43,14%,,,
13-07-2017,37906.52,39577.6,39289.89,41463.32,37979.61,1671.08,0%,,,
14-07-2017,38073.37,39584.37,38267.28,41668.75,38817.08,1511,2%,,,
15-07-2017,35762.07,38038.66,37179.38,39861.11,37075.5,2276.59,4%,,,
16-07-2017,38768.24,38254.12,36099.06,41174.24,37489.06,514.12,3%,,,
17-07-2017,41246.2,42687.79,41537.81,46302.42,40223.15,1441.59,2%,,,
18-07-2017,38794.69,42315.02,41397.91,45566.55,39980.6,3520.33,3%,,,
19-07-2017,37215.32,41041.56,40555.55,44477.51,38091.64,3826.24,2%,,,
20-07-2017,41401.04,40849.01,39544.57,43681.96,39320.5,552.03,5%,,,
21-07-2017,44844.48,41788,38798.61,43661.72,42903.68,3056.48,4%,,,
22-07-2017,79076.52,45362.93,39198.35,43739.93,53150.51,33713.59,33%,,,
23-07-2017,63909.59,58327.5,48507.92,58472.19,68002.37,5582.09,6%,,,
24-07-2017,70873.15,65123.66,57067.38,67567.88,70735.73,5749.49,0%,,,
25-07-2017,71342.58,66274.47,59418.96,69530.88,69873.57,5068.11,2%,,,
26-07-2017,77181.47,65496.63,58685.47,65927.31,71877.12,11684.84,7%,,,
27-07-2017,83299.31,68773.62,61322.72,68486.04,76512.11,14525.69,8%,,,
28-07-2017,84728.9,72518.59,64502.08,72182.77,80870.92,12210.31,5%,,,
29-07-2017,75473.72,73089.85,66960,73538.11,78771.45,2383.87,4%,,,
30-07-2017,70401.84,72177.61,65819.29,74644.44,76069.12,1775.77,8%,,,
31-07-2017,74882.8,73788.73,70040.63,77129.38,74196.19,1094.07,1%,,,
01-08-2017,68515.54,72529.69,71713.37,72386.65,73489.06,4014.15,7%,,,
02-08-2017,69830.27,69232.76,69944.47,69318.31,68435.5,597.51,2%,,,
03-08-2017,72893.27,69512.24,68665.42,68281.67,71589.64,3381.03,2%,,,
04-08-2017,58761.22,66340.93,66836.37,67189.25,64997.16,7579.71,11%,,,
05-08-2017,63893.87,64024.4,64186.89,64049.77,63836.54,130.53,0%,,,
06-08-2017,63376.62,63775.11,61908.05,63792.13,65625.15,398.49,4%,,,
07-08-2017,68074.32,65627.75,64830.03,65211.25,66841.99,2446.57,2%,,,
08-08-2017,63976.36,66246.62,64780.21,65277.72,68681.93,2270.26,7%,,,
09-08-2017,67764.36,64684.86,63785.38,63714.45,66554.75,3079.5,2%,,,
10-08-2017,79232.28,66448.9,63402.24,63877.54,72066.92,12783.38,9%,,,
11-08-2017,75235.18,66417.66,65291.33,67521.67,66439.96,8817.52,12%,,,
12-08-2017,73105.36,69374.12,66481.06,68020.54,73620.76,3731.24,1%,,,
13-08-2017,69522.09,70531.27,66446.43,70134.56,75012.82,1009.18,8%,,,
14-08-2017,72384.62,71744.01,70770.28,72885.84,71575.9,640.61,1%,,,
15-08-2017,70098.45,70858.9,69786.22,70420.99,72369.5,760.45,3%,,,
16-08-2017,73879.2,69549.09,68927.6,68452.99,71266.68,4330.11,4%,,,
17-08-2017,82043.64,71727.94,69117.27,69075.16,76991.4,10315.7,6%,,,
18-08-2017,84961.35,73547.65,70503.89,72259.04,77880.01,11413.7,8%,,,
19-08-2017,76427.95,74923.73,72266.96,74044.22,78460,1504.22,3%,,,
20-08-2017,74398.89,74863.6,71917.93,75984.92,76687.96,464.71,3%,,,
21-08-2017,76487.15,77215.61,76792.88,79715.67,75138.27,728.46,2%,,,
22-08-2017,69534.8,73779.97,74224.72,75157.71,71957.48,4245.17,3%,,,
23-08-2017,69705.71,71570.61,72754.35,72833.72,69123.77,1864.9,1%,,,
24-08-2017,73543.73,70612.6,70997.02,71212.75,69628.02,2931.13,5%,,,
25-08-2017,63735.05,69520.71,68893.48,69995.9,69672.76,5785.66,9%,,,
26-08-2017,67137.39,66122.18,66346.71,67394.59,64625.24,1015.21,4%,,,
27-08-2017,51122.78,64499.51,64466.43,68160.51,60871.6,13376.73,19%,,,
28-08-2017,40121.67,62303.25,65786.1,68277.84,52845.8,22181.58,32%,,,
29-08-2017,48373.49,59541.37,60337.22,61695.58,56591.31,11167.88,17%,,,
30-08-2017,70453.32,56752.1,54385.56,53811.89,62058.84,13701.22,12%,,,
31-08-2017,70147.98,59337.56,57395.7,59717.21,60899.76,10810.42,13%,,,
01-09-2017,93920.95,68901.8,63760.04,65726.45,77218.91,25019.15,18%,,,
02-09-2017,96468.76,76736.88,70295.55,74344.7,85570.38,19731.88,11%,,,
03-09-2017,94906.18,83111.65,74292.16,81797.8,93244.98,11794.53,2%,,,
04-09-2017,73313.53,85315.36,82735.6,89310.42,83900.07,12001.83,14%,,,
05-09-2017,70205.19,80854.27,82744.67,86233.93,73584.21,10649.08,5%,,,
06-09-2017,52700.99,74312.08,79660.55,79379.16,63896.54,21611.09,21%,,,
07-09-2017,31327.11,62654.69,71979.44,68163.45,47821.17,31327.58,53%,,,
08-09-2017,42771.75,57769.95,64705.76,59466.82,49137.26,14998.2,15%,,,
09-09-2017,56787.7,52066.14,55906.75,48495.32,51796.34,4721.56,9%,,,
10-09-2017,61817,55066.69,53416.56,50506.34,61277.16,6750.31,1%,,,
11-09-2017,68876.48,60603.22,59811.88,60679.49,61318.29,8273.26,11%,,,
12-09-2017,40871.65,58620.3,61178.56,63303.87,51378.47,17748.65,26%,,,
13-09-2017,36771.98,54511.15,57694.78,59454.04,46384.63,17739.17,26%,,,
14-09-2017,41309.99,49637.15,52878.3,53113.88,42919.28,8327.16,4%,,,
15-09-2017,41492.65,43388.7,46311.14,42949.69,40905.27,1896.05,1%,,,
16-09-2017,38006,41867.03,45103.61,40786,39711.49,3861.03,4%,,,
17-09-2017,39943.34,41932.17,42857.69,41403.62,41535.19,1988.83,4%,,,
18-09-2017,38826.95,43014.42,46216.83,44947.68,37878.75,4187.47,2%,,,
19-09-2017,35683.01,39980.76,42748.08,41673.88,35520.34,4297.75,0%,,,
20-09-2017,13519.59,37293.35,41122.41,39224.51,31533.15,23773.76,133%,,,
21-09-2017,16261.73,30484.08,37034.6,34066.22,20351.4,14222.35,25%,,,
22-09-2017,16275.11,25922.26,31197.46,27335.88,19233.44,9647.15,18%,,,
23-09-2017,21120.17,21978.16,24344.55,17690.68,23899.26,857.99,13%,,,
24-09-2017,30392.43,23469.6,23228.12,20079.14,27101.54,6922.83,11%,,,
25-09-2017,63186.46,35783.95,29947.18,28187.53,49217.15,27402.51,22%,,,
26-09-2017,63264.08,45353.98,38582.09,39692.16,57787.68,17910.1,9%,,,
27-09-2017,54158.06,47523.54,43924.12,46321.75,52324.76,6634.52,3%,,,
28-09-2017,35345.32,45587.38,45932.45,47537.18,43292.51,10242.06,22%,,,
29-09-2017,37650.57,43703.95,43765.57,43015.72,44330.54,6053.38,18%,,,
30-09-2017,38507.75,38113.38,39854.5,34364.63,40121,394.37,4%,,,
01-10-2017,39063.97,41064.13,41777.1,42619.47,38795.82,2000.16,1%,,,
02-10-2017,43132.24,46126.45,47445.07,47454.35,43479.94,2994.21,1%,,,
03-10-2017,45031.95,45700.22,46296.12,46474.19,44330.34,668.27,2%,,,
04-10-2017,45485.35,44129.02,45198.68,45865.87,41322.52,1356.33,9%,,,
05-10-2017,42890.16,45674.67,44176.33,45499.89,47347.79,2784.51,10%,,,
06-10-2017,48133.36,44262.27,43519.38,44824.53,44442.92,3871.09,8%,,,
07-10-2017,38467.63,43421.27,43639.91,43596.82,43027.08,4953.64,12%,,,
08-10-2017,41984.08,42312.29,42153.55,43427.42,41355.91,328.21,1%,,,
09-10-2017,43843.57,46090,47190.47,47496.64,43582.88,2246.43,1%,,,
10-10-2017,44233.07,43366.44,45302.42,43719.78,41077.11,866.63,7%,,,
11-10-2017,38883.21,42483.02,44699.07,42644.28,40105.7,3599.81,3%,,,
12-10-2017,40101.2,41397.69,43227.07,41147.22,39818.78,1296.49,1%,,,
13-10-2017,41682.05,40966.57,41566.4,39658.12,41675.2,715.48,0%,,,
14-10-2017,43268.22,38788.93,39671.71,36621.87,40073.22,4479.29,7%,,,
15-10-2017,42214.18,39500.58,39491.46,38771.06,40239.24,2713.6,5%,,,
16-10-2017,21334.93,41424.27,44644.34,43515.01,36113.45,20089.34,69%,,,
17-10-2017,34612.65,39442.42,41690,39153.34,37483.92,4829.77,8%,,,
18-10-2017,30837.77,35242.18,38758.27,34997.08,31971.18,4404.41,4%,,,
